bw_avg,blacklisted_PRBs,total_PRBs,max_IO,max_IO_par,min_IO,min_IO_par,avg_IO,PRACH_IO,current_QM_DL,current_RI_DL,total_bytes_TX,ulsch_power,ulsch_noise_power,sync_pos,round_trials_0,round_trials_0_par,round_trials_1,round_trials_1_par,round_trials_2,round_trials_2_par,round_trials_3,DTX,current_QM_UL,current_RI_UL,total_bytes_RX,total_bytes_scheduled,PH,PCMAX,RSRP,meas,UL_RI,TPMI,dlsch_rounds_0,dlsch_rounds_1,dlsch_rounds_2,dlsch_rounds_3,dlsch_errors,pucch0_DTX,BLER_DL,MCS_DL,dlsch_total_bytes,ulsch_rounds_0,ulsch_rounds_1,ulsch_rounds_2,ulsch_rounds_3,ulsch_DTX,ulsch_errors,BLER_UL,MCS_UL,ulsch_total_bytes_scheduled,ulsch_total_bytes_received,rtt
3.1191669571193503,0,106,22,54,0,53,13,6.1,6,1,-186999611,47.5,12.6,1,273546,0.0093,2537,4e-05,11,1.8e-05,5,12,6,1,0,288929,0,0,-98,12,1,0,643754,49574,151,56,9,14,0.07645,22,3808301311,273760,2537,11,5,12,3,0.00541,28,28038285,28037797,23.290980392156865
3.129619341480175,0,106,21,9,0,53,13,5.7,6,1,-180280480,47.5,15.3,1,273968,0.0093,2541,4e-05,11,1.8e-05,5,12,6,1,0,289353,0,0,-98,8,1,0,644835,49648,151,56,9,14,0.07247,22,3815055994,274184,2543,11,5,12,3,0.00907,28,28080578,28080090,23.29098039215686
2.958520180835777,0,106,22,9,0,53,13,5.5,6,1,-172854612,47.4,14.5,-1,274395,0.0093,2546,4e-05,11,1.8e-05,5,12,6,1,0,289922,0,0,-98,5,1,0,645964,49717,151,56,9,14,0.0634,22,3822250011,274610,2549,11,5,12,3,0.01205,28,28124617,28124129,23.29098039215686
3.1039613777748873,0,106,22,54,0,53,12,4.6,4,1,-167740896,47.5,10.0,-1,275082,0.0093,2549,4e-05,11,1.8e-05,5,12,6,1,0,290240,0,0,-98,14,1,0,646199,49735,151,56,9,14,0.01127,9,3823617611,275237,2549,11,5,12,3,0.00179,28,28179063,28178575,23.29098039215686
3.1625497822349096,0,106,21,9,0,53,13,6.2,4,1,-166145514,47.4,13.8,-2,275457,0.0093,2552,4e-05,11,1.8e-05,5,12,6,1,0,290558,0,0,-98,10,1,0,647366,49735,151,56,9,14,0.00393,19,3827666834,275676,2558,11,5,12,3,0.01517,28,28226704,28226216,24.572579662869444
3.0044396689078736,0,106,22,54,0,53,13,6.0,6,1,-159808693,47.4,13.4,-2,275884,0.0093,2560,4e-05,11,1.8e-05,5,12,6,1,0,291445,0,0,-98,7,1,0,648318,49899,153,56,9,14,0.14597,21,3833032378,276093,2561,11,5,12,3,0.00849,28,28268676,28268082,23.29098039215686
3.1010586922271743,0,106,21,9,0,53,13,6.8,6,1,-154115117,47.4,14.0,-1,276306,0.0093,2565,4e-05,11,1.8e-05,5,12,6,1,0,292014,0,0,-98,3,1,0,649430,49902,153,56,9,14,0.05266,21,3839313620,276524,2569,11,5,12,3,0.01755,28,28315840,28315246,23.0417287028997
3.2590490310762545,0,106,22,54,0,53,13,4.1,6,1,-141577569,47.5,11.5,-1,277157,0.0093,2574,4e-05,11,1.8e-05,5,12,6,1,0,293007,0,0,-98,12,1,0,651534,50047,153,56,9,14,0.04308,21,3850536023,277386,2576,11,5,12,3,0.01079,28,28408849,28408337,23.51422266967581
3.082458810493851,0,106,21,9,0,53,13,5.8,6,1,-136073163,47.4,12.3,-1,277578,0.0093,2578,4e-05,11,1.8e-05,5,12,6,1,0,293431,0,0,-98,9,1,0,652336,50177,153,56,9,14,0.12383,22,3854865308,277786,2579,11,5,12,3,0.00755,28,28447122,28446610,23.290980392156865
3.285925281330819,0,106,21,9,0,53,13,6.2,6,1,-131036360,47.4,15.3,-1,277983,0.0093,2579,4e-05,11,1.8e-05,5,12,6,1,0,293537,0,0,-98,5,1,0,653213,50260,153,56,9,14,0.10587,22,3859665021,278193,2580,11,5,12,3,0.00483,28,28485581,28485069,23.290980392156865
3.1666170531649582,0,106,22,9,0,53,13,7.0,6,1,-124474578,47.4,13.6,-1,278401,0.0093,2581,4e-05,11,1.8e-05,5,12,6,1,0,293749,0,0,-98,2,1,0,654211,50374,153,56,9,14,0.11455,22,3865734299,278608,2582,11,5,12,3,0.00482,28,28526791,28526279,23.29098039215686
3.2756959185822527,0,106,21,9,0,53,13,6.1,6,1,-118625163,47.4,14.0,-1,278805,0.0093,2586,3.9e-05,11,1.8e-05,5,12,6,1,0,294357,0,0,-98,14,1,0,655248,50393,153,56,9,14,0.05114,22,3871855341,279025,2589,11,5,12,3,0.01324,28,28572690,28572072,23.29098039215686
3.318049375141979,0,106,22,54,0,53,13,5.5,6,1,-111489982,47.4,12.6,-1,279231,0.0093,2590,3.9e-05,11,1.8e-05,5,12,6,1,0,294781,0,0,-98,11,1,0,656270,50512,153,56,9,14,0.09639,22,3878068930,279442,2590,11,5,12,3,0.00606,28,28613492,28612980,23.29098039215686
3.4785610276462537,0,106,20,7,0,53,13,7.4,6,1,-104472458,47.4,14.8,-1,279651,0.0093,2592,3.9e-05,11,1.8e-05,5,12,6,1,0,294993,0,0,-98,7,1,0,657247,50616,153,56,9,14,0.10957,22,3883711163,279854,2594,11,5,12,3,0.00838,28,28654133,28653621,24.24158605861327
3.276769726297717,0,106,22,9,0,53,13,6.3,6,1,-98451340,47.4,15.8,-1,280052,0.0093,2598,3.9e-05,11,1.8e-05,5,12,6,1,0,295668,0,0,-98,4,1,0,658286,50735,153,56,9,14,0.10713,22,3889970282,280263,2600,11,5,12,3,0.01256,28,28694169,28693657,23.29098039215686
3.271297302901242,0,106,22,54,0,53,13,6.2,6,1,-91053638,47.4,12.8,-1,280475,0.0093,2600,3.9e-05,11,1.8e-05,5,12,6,1,0,295880,0,0,-98,16,1,0,659155,50814,153,56,9,14,0.07983,21,3895331927,280665,2602,11,5,12,3,0.00889,28,28733083,28732571,23.29098039215686
3.47152668583943,0,106,21,9,0,53,13,6.8,6,1,-85540235,47.4,13.8,-1,280883,0.0093,2604,3.9e-05,11,1.8e-05,5,12,6,1,0,296304,0,0,-98,13,1,0,660210,50859,153,56,9,14,0.06427,22,3901426890,281093,2605,11,5,12,3,0.00739,28,28777477,28776965,23.29098039215686
3.322405722235931,0,106,20,9,0,53,13,6.3,6,1,-79985825,47.4,14.3,-1,281293,0.0093,2606,3.9e-05,11,1.8e-05,5,12,6,1,0,296555,0,0,-98,9,1,0,661196,50954,153,56,9,14,0.08557,22,3907036759,281506,2608,11,5,12,3,0.00785,28,28816406,28815788,23.29098039215686
3.423905741413253,0,106,21,9,0,53,13,4.8,6,1,-72984635,47.4,14.6,-2,281709,0.0093,2611,3.9e-05,11,1.8e-05,5,12,6,1,0,297085,0,0,-98,6,1,0,662245,51046,153,56,9,14,0.08509,22,3913494353,281924,2611,11,5,12,3,0.00649,28,28857116,28856604,23.29098039215686
3.390522910706893,0,106,22,54,0,53,13,6.0,6,1,-66483541,47.5,14.5,-1,282131,0.0093,2614,3.9e-05,11,1.8e-05,5,12,6,1,0,297403,0,0,-98,2,1,0,663202,51125,153,56,9,14,0.08322,22,3918952838,282337,2615,11,5,12,3,0.00749,28,28896982,28896470,22.35267426921309
3.334690600360844,0,106,21,9,0,53,13,6.0,6,1,-60860229,47.4,15.9,-1,282538,0.0093,2616,3.9e-05,11,1.8e-05,5,12,6,1,0,297615,0,0,-98,15,1,0,664129,51224,153,56,9,14,0.09679,22,3924153896,282747,2616,11,5,12,3,0.00378,28,28935487,28934975,23.290980392156865
3.63313375664002,0,106,22,54,0,53,13,5.9,6,1,-55274154,47.4,12.0,-1,282945,0.0092,2616,3.9e-05,11,1.8e-05,5,12,6,1,0,297615,0,0,-98,11,1,0,665099,51308,153,56,9,14,0.09027,22,3929764859,283160,2617,11,5,12,3,0.00329,28,28974812,28974300,24.459219710282678
3.5427157842276196,0,106,21,9,0,53,13,5.5,6,1,-43779652,47.5,15.1,-1,283761,0.0092,2622,3.9e-05,11,1.8e-05,5,12,6,1,0,298251,0,0,-98,4,1,0,666827,51491,153,56,9,14,0.12378,22,3939487300,283973,2623,11,5,12,3,0.00559,28,29055220,29054708,23.290980392156865
3.480115381853292,0,106,21,9,0,53,13,7.2,6,1,-38440099,47.4,14.0,-1,284174,0.0092,2624,3.9e-05,11,1.8e-05,5,12,6,1,0,298463,0,0,-98,1,1,0,667758,51568,153,56,9,14,0.09973,22,3944775620,284385,2625,11,5,12,3,0.00533,28,29094393,29093881,23.290980392156865
3.565320139456046,0,106,22,54,0,53,13,5.8,6,1,-32348532,47.5,11.8,-1,284591,0.0092,2627,3.9e-05,11,1.8e-05,5,12,6,1,0,298781,0,0,-98,13,1,0,668711,51645,153,56,9,14,0.08783,22,3950233944,284802,2627,11,5,12,3,0.00402,28,29134058,29133546,23.29098039215686
3.5678068940732026,0,106,22,54,0,53,13,5.7,6,1,-25945189,47.4,13.0,-1,285007,0.0092,2629,3.9e-05,11,1.8e-05,5,12,6,1,0,298993,0,0,-98,10,1,0,669773,51752,153,56,9,14,0.09587,22,3956765355,285222,2631,11,5,12,3,0.00686,28,29174698,29174080,23.29098039215686
3.6815424502794114,0,106,20,7,0,53,13,6.1,6,1,-19549908,47.4,14.6,-1,285423,0.0092,2632,3.9e-05,11,1.8e-05,5,12,6,1,0,299311,0,0,-98,6,1,0,670708,51872,153,56,9,14,0.12038,22,3962168359,285634,2633,11,5,12,3,0.00547,28,29213523,29213011,23.290980392156865
3.4958516723524933,0,106,22,54,0,53,13,5.7,6,1,-12433645,47.5,13.8,1,285837,0.0092,2635,3.8e-05,11,1.7e-05,5,12,6,1,0,299629,0,0,-98,3,1,0,671666,51975,153,56,9,14,0.11158,22,3967817080,286043,2636,11,5,12,3,0.00714,28,29252648,29251948,23.29098039215686
3.838607783106613,0,106,22,54,0,53,13,5.9,6,1,-7556453,47.4,12.0,-1,286242,0.0092,2636,3.8e-05,11,1.7e-05,5,12,6,1,0,299735,0,0,-98,15,1,0,672550,52055,153,56,9,14,0.09472,22,3972549137,286455,2637,11,5,12,3,0.00446,28,29291972,29291460,24.524972798779938
3.5842612027156235,0,106,20,9,0,53,13,5.5,6,1,-1231651,47.3,12.3,-1,286658,0.0092,2638,3.8e-05,11,1.7e-05,5,12,6,1,0,299947,0,0,-98,12,1,0,673256,52124,153,56,9,14,0.06914,19,3976464448,286836,2639,11,5,12,3,0.00524,28,29327945,29326924,23.29098039215686
3.749373953183144,0,106,21,9,0,53,13,6.0,6,1,2676012,47.4,14.5,-1,287054,0.0092,2644,3.8e-05,11,1.7e-05,5,12,6,1,0,300622,0,0,-98,8,1,0,674338,52246,153,56,9,14,0.15324,21,3982610070,287262,2646,11,5,12,3,0.0086,28,29373194,29372610,23.290980392156865
3.5881937770648835,0,106,21,9,0,53,13,4.3,6,1,10256711,47.5,13.4,-1,287475,0.0092,2652,3.8e-05,11,1.7e-05,5,12,6,1,0,301844,0,0,-98,5,1,0,675546,52251,153,56,9,14,0.05679,21,3989813268,287696,2656,11,5,12,3,0.01952,28,29424076,29423458,23.229775644261885
3.707636513749725,0,106,21,9,0,53,13,5.3,6,1,17393972,47.5,14.5,-1,287899,0.0092,2657,3.8e-05,11,1.7e-05,5,12,6,1,0,302374,0,0,-98,1,1,0,676612,52356,153,56,9,14,0.08589,22,3996277792,288116,2658,11,5,12,3,0.00987,28,29466161,29465533,23.29098039215686
3.768044608997323,0,106,21,9,0,53,13,6.6,6,1,24656732,47.4,14.1,-2,288322,0.0092,2659,3.8e-05,11,1.7e-05,5,12,6,1,0,302586,0,0,-98,14,1,0,677701,52476,153,56,9,14,0.10365,22,4003122836,288536,2659,11,5,12,3,0.00464,28,29508147,29507437,24.180127192035165
3.715344073886404,0,106,22,54,0,53,13,5.7,6,1,32205700,47.4,12.3,-1,288739,0.0092,2662,3.8e-05,11,1.7e-05,5,12,6,1,0,302904,0,0,-98,10,1,0,678778,52611,153,56,9,14,0.11736,22,4009922549,288950,2664,11,5,12,3,0.00963,28,29547883,29547255,23.718011360631962
3.7531872189951665,0,106,22,9,0,53,13,6.5,6,1,39808057,47.5,12.0,-1,289155,0.0092,2667,3.8e-05,11,1.7e-05,5,12,6,1,0,303434,0,0,-98,7,1,0,679700,52702,153,56,9,14,0.09388,21,4015492760,289355,2667,11,5,12,3,0.00625,28,29587568,29586940,23.290980392156865
3.8809104317078806,0,106,21,9,0,53,13,6.3,6,1,52986149,47.5,15.6,-1,289987,0.0092,2677,3.8e-05,11,1.7e-05,5,12,6,1,0,304494,0,0,-98,16,1,0,681728,52851,153,56,9,14,0.08677,21,4028008994,290185,2678,11,5,12,3,0.00924,28,29673274,29672762,23.29098039215686
3.888782866839655,0,106,22,54,0,53,13,6.7,6,1,56984842,47.6,14.1,-1,290359,0.0092,2684,3.8e-05,11,1.7e-05,5,12,6,1,0,305236,0,0,-98,12,1,0,682598,52921,153,56,9,14,0.09105,23,4032761462,290579,2685,11,5,12,3,0.01315,28,29715150,29714522,23.29098039215686
3.7550775613776435,0,106,21,9,0,53,13,5.6,6,1,64389689,47.4,14.6,1,290783,0.0092,2688,3.8e-05,11,1.7e-05,5,12,6,1,0,305660,0,0,-98,9,1,0,683715,53016,153,56,9,14,0.09044,19,4038853911,291011,2690,11,5,12,3,0.01181,28,29762790,29762162,23.290980392156865
3.877614659601101,0,106,21,9,0,53,13,7.3,6,1,70441409,47.4,14.6,-1,291230,0.0093,2694,3.8e-05,11,1.7e-05,5,12,6,1,0,306296,0,0,-98,5,1,0,684825,53081,153,56,9,14,0.09262,23,4044831381,291444,2696,11,5,12,3,0.01279,28,29810788,29810160,23.29098039215686
3.694236389449459,0,106,22,54,0,53,13,6.4,6,1,76731069,47.4,12.0,-1,291649,0.0092,2696,3.8e-05,11,1.7e-05,5,12,6,1,0,306508,0,0,-98,2,1,0,685789,53177,154,56,9,14,0.10243,22,4050318986,291864,2699,11,5,12,3,0.01032,28,29852120,29851046,22.822305524095672
3.8438208082137377,0,106,21,9,0,53,13,6.3,6,1,83643317,47.5,14.3,1,292071,0.0092,2700,3.8e-05,11,1.7e-05,5,12,6,1,0,306932,0,0,-98,14,1,0,686892,53263,154,56,9,14,0.08773,22,4057249495,292291,2702,11,5,12,3,0.00903,28,29894966,29894338,23.290980392156865
3.935949780747889,0,106,22,54,0,53,13,5.6,6,1,91159395,47.5,12.8,-1,292502,0.0092,2704,3.8e-05,11,1.7e-05,5,12,6,1,0,307356,0,0,-98,11,1,0,688021,53344,154,56,9,14,0.0767,22,4064436087,292715,2707,11,5,12,3,0.01081,28,29939994,29939482,23.29098039215686
3.833844496238462,0,106,21,9,0,53,13,6.3,6,1,98777543,47.4,12.0,-1,292924,0.0093,2710,3.8e-05,11,1.7e-05,5,12,6,1,0,307992,0,0,-98,7,1,0,689160,53417,154,56,9,14,0.06893,22,4071696398,293139,2713,11,5,12,3,0.01239,28,29986305,29985347,23.41038500214379
3.845960046822913,0,106,21,9,0,53,13,7.1,6,1,106426020,47.4,14.5,-1,293345,0.0093,2716,3.7e-05,11,1.7e-05,5,12,6,1,0,309002,0,0,-98,4,1,0,690281,53509,154,56,9,14,0.07719,22,4078832979,293562,2717,11,5,12,3,0.00982,28,30031387,30030875,23.290980392156865
3.9560804613913816,0,106,22,54,0,53,13,7.2,6,1,114017424,47.5,15.1,-1,293772,0.0093,2719,3.7e-05,11,1.7e-05,5,12,6,1,0,309320,0,0,-98,16,1,0,691394,53608,154,56,9,14,0.08379,22,4085900136,293989,2719,11,5,12,3,0.00575,28,30076711,30076199,23.290980392156865
3.8796267101987287,0,106,18,101,0,53,12,4.9,6,1,121046452,47.5,9.5,1,294192,0.0092,2721,3.7e-05,11,1.7e-05,5,12,6,1,0,309532,0,0,-98,13,1,0,691983,53655,154,56,9,14,0.05265,18,4089355295,294358,2721,11,5,12,3,0.00404,28,30112132,30111620,23.29098039215686
4.061833553433249,0,106,20,54,0,53,13,5.9,6,1,125019147,47.5,14.0,1,294574,0.0092,2723,3.7e-05,11,1.7e-05,5,12,6,1,0,309744,0,0,-98,9,1,0,693042,53803,155,56,9,14,0.15464,20,4095569542,294792,2723,11,5,12,3,0.00405,28,30158245,30157733,23.506456414626506
4.231447301104372,0,106,22,54,0,53,13,5.6,6,1,132150835,47.5,13.0,-1,295007,0.0092,2728,3.7e-05,11,1.7e-05,5,12,6,1,0,310274,0,0,-98,6,1,0,694210,53805,155,56,9,14,0.05514,20,4101827783,295226,2729,11,5,12,3,0.00917,28,30207153,30206559,24.161356217533765
4.080637033083065,0,106,19,9,0,53,13,6.3,6,1,138920828,47.4,11.8,-1,295430,0.0092,2730,3.7e-05,11,1.7e-05,5,12,6,1,0,310486,0,0,-98,2,1,0,695173,53954,155,56,9,14,0.13571,19,4107156315,295649,2731,11,5,12,3,0.00636,28,30249282,30248688,23.290980392156865
4.0793521031364355,0,106,22,54,0,53,13,5.2,6,1,144446530,47.5,12.6,-1,295871,0.0092,2734,3.7e-05,11,1.7e-05,5,12,6,1,0,310910,0,0,-98,15,1,0,696354,53954,155,56,9,14,0.04732,20,4113042572,296097,2736,11,5,12,3,0.00961,28,30298076,30297482,23.290980392156865
4.0460079580743455,0,106,18,54,0,53,12,6.0,6,1,157294718,47.5,15.3,-1,296710,0.0092,2741,3.7e-05,11,1.7e-05,5,12,6,1,0,311652,0,0,-98,8,1,0,698341,54218,156,56,9,14,0.11567,22,4124869944,296922,2743,11,5,12,3,0.00916,28,30379082,30378686,23.29098039215686
4.0635074884172155,0,106,18,103,0,53,12,5.5,6,1,164170392,47.4,12.0,-1,297124,0.0092,2744,3.7e-05,11,1.7e-05,5,12,6,1,0,312009,0,0,-98,4,1,0,699328,54310,156,56,9,14,0.09913,22,4130747744,297340,2746,11,5,12,3,0.00849,28,30419431,30419035,23.290980392156857
3.9008805580575796,0,106,19,54,0,53,13,7.5,6,1,170922102,47.4,10.4,1,297546,0.0092,2747,3.7e-05,11,1.7e-05,5,12,6,1,0,312327,0,0,-98,1,1,0,700400,54418,156,56,9,14,0.10031,22,4137411624,297758,2749,11,5,12,3,0.00882,28,30460767,30460371,23.29098039215686
4.002464961562217,0,106,17,52,0,53,12,6.2,6,1,178353054,47.4,7.8,1,297970,0.0092,2752,3.7e-05,11,1.7e-05,5,12,6,1,0,313231,0,0,-98,13,1,0,701516,54513,156,56,9,14,0.09188,22,4144484372,298187,2753,11,5,12,3,0.00799,28,30504382,30503986,23.29098039215686
4.157900354951221,0,106,18,52,0,53,13,6.5,6,1,185734418,47.5,9.0,1,298396,0.0092,2757,3.7e-05,11,1.7e-05,5,12,6,1,0,313761,0,0,-98,10,1,0,702500,54588,156,56,9,14,0.08466,22,4150448108,298601,2760,11,5,12,3,0.01388,28,30544954,30544558,23.29098039215686
4.142806676854512,0,106,20,54,0,53,12,7.2,6,1,191413374,47.4,10.8,-1,298805,0.0092,2760,3.7e-05,11,1.7e-05,5,12,6,1,0,314079,0,0,-98,6,1,0,703460,54671,156,56,9,14,0.08348,22,4155963882,299019,2762,11,5,12,3,0.0085,28,30584942,30584464,23.536295197640616
4.176839336232398,0,106,22,54,0,53,13,6.0,6,1,198038639,47.3,10.8,-1,299223,0.0092,2765,3.7e-05,11,1.7e-05,5,12,6,1,0,314609,0,0,-98,3,1,0,704519,54783,156,56,9,14,0.09864,22,4162539947,299438,2768,11,5,12,3,0.01275,28,30625519,30625123,23.380609056357798
4.082484511035242,0,106,18,103,0,53,12,6.6,6,1,205520664,47.3,10.8,-1,299649,0.0092,2768,3.7e-05,11,1.7e-05,5,12,6,1,0,314927,0,0,-98,15,1,0,705237,54858,156,56,9,14,0.07811,19,4167051818,299823,2768,11,5,12,3,0.00445,28,30662510,30662230,23.290980392156857
3.9127888695434256,0,106,21,54,0,53,12,6.1,6,1,207820723,47.4,10.8,-1,300006,0.0092,2770,3.7e-05,11,1.7e-05,5,12,6,1,0,315139,0,0,-98,12,1,0,706059,54886,156,56,9,14,0.03877,23,4170971667,300221,2772,11,5,12,3,0.00854,28,30702962,30702566,22.42318412017793
4.178176047405079,0,106,18,54,0,53,11,6.7,6,1,213707023,47.4,9.0,-1,300426,0.0092,2773,3.7e-05,11,1.7e-05,5,12,6,1,0,315457,0,0,-98,8,1,0,707018,54999,157,56,9,14,0.09094,20,4175949899,300645,2776,11,5,12,3,0.01113,28,30745640,30745244,24.047279269793293
4.110416576160323,0,106,18,54,0,53,11,6.2,6,1,219500719,47.3,9.5,1,300856,0.0092,2781,3.7e-05,11,1.7e-05,5,12,6,1,0,316305,0,0,-98,5,1,0,708042,55068,157,56,9,14,0.11392,23,4181618706,301066,2784,11,5,12,3,0.01506,28,30791649,30791253,23.290980392156865
4.1187499980996245,0,106,19,54,0,53,11,5.6,6,1,225553722,47.3,10.4,-1,301270,0.0093,2787,3.7e-05,11,1.7e-05,5,12,6,1,0,316980,0,0,-98,1,1,0,709071,55131,157,56,9,14,0.07987,20,4187133351,301489,2792,11,5,12,3,0.01947,28,30837210,30836814,23.344783416643537
4.190664290655261,0,106,18,54,0,53,11,6.0,6,1,231955351,47.5,11.1,1,301708,0.0093,2793,3.6e-05,11,1.7e-05,5,12,6,1,0,317616,0,0,-98,14,1,0,710160,55251,157,56,9,14,0.14988,22,4193494839,301916,2796,11,5,12,3,0.01353,28,30883455,30883069,23.29098039215686
4.066529180449462,0,106,18,54,0,53,11,7.0,6,1,239613714,47.6,10.0,1,302119,0.0093,2800,3.6e-05,11,1.7e-05,5,12,6,1,0,318358,0,0,-98,10,1,0,711244,55371,157,56,9,14,0.12648,22,4200348115,302333,2801,11,5,12,3,0.01179,28,30925764,30925368,23.29098039215686
4.2287544204649254,0,106,18,54,0,53,11,6.9,6,1,247229907,47.5,9.0,1,302540,0.0093,2804,3.6e-05,11,1.7e-05,5,12,6,1,0,318782,0,0,-98,7,1,0,712355,55474,157,56,9,14,0.10187,22,4207400254,302750,2809,11,5,12,3,0.01812,28,30968813,30968417,23.29098039215686
4.217588924425174,0,106,18,54,0,53,11,5.9,6,1,261281150,47.3,10.0,-1,303379,0.0093,2816,3.6e-05,11,1.6e-05,5,12,6,1,0,320093,0,0,-98,16,1,0,714430,55665,157,56,9,14,0.09165,22,4219845439,303594,2816,11,5,12,3,0.00603,28,31054376,31053980,23.29098039215686
4.4196451438306745,0,106,18,54,0,53,11,6.5,6,1,268058878,47.3,10.4,-1,303805,0.0093,2819,3.6e-05,11,1.6e-05,5,12,6,1,0,320411,0,0,-98,12,1,0,715503,55757,157,56,9,14,0.08972,22,4226535159,304023,2822,11,5,12,3,0.01111,28,31095953,31095557,24.25726114451767
3.9442052627531816,0,106,19,54,0,53,11,6.2,6,1,275545390,47.4,9.0,-1,304237,0.0093,2826,3.6e-05,11,1.6e-05,5,12,6,1,0,321153,0,0,-98,9,1,0,716617,55848,157,56,9,14,0.08521,22,4233586048,304453,2828,11,5,12,3,0.01188,28,31140373,31139977,22.425051887756965
4.069941810813502,0,106,20,9,0,53,13,6.2,6,1,283162445,47.5,10.4,1,304664,0.0093,2829,3.6e-05,11,1.6e-05,5,12,6,1,0,321471,0,0,-98,5,1,0,717730,55947,157,56,9,14,0.08685,22,4240653205,304879,2834,11,5,12,3,0.01568,28,31185631,31185235,23.14059811690468
4.12455916034061,0,106,18,54,0,53,13,6.5,6,1,290557771,47.4,10.4,1,305084,0.0093,2838,3.6e-05,11,1.6e-05,5,12,6,1,0,322503,0,0,-98,2,1,0,718819,56048,157,56,9,14,0.09106,22,4247407522,305298,2840,11,5,12,3,0.01366,28,31228450,31228054,23.29098039215686
4.104287832291588,0,106,19,9,0,53,13,6.0,6,1,296858111,47.4,14.0,-1,305495,0.0093,2840,3.6e-05,11,1.6e-05,5,12,6,1,0,322715,0,0,-98,14,1,0,719769,56140,157,56,9,14,0.09652,22,4252846409,305709,2842,11,5,12,3,0.0089,28,31267769,31267373,23.290980392156857
4.231421939880302,0,106,22,54,0,53,13,5.3,6,1,303822411,47.4,14.1,-1,305921,0.0093,2844,3.6e-05,11,1.6e-05,5,12,6,1,0,323178,0,0,-98,11,1,0,720780,56232,157,56,9,14,0.1003,22,4258977206,306131,2845,11,5,12,3,0.00766,28,31309202,31308806,23.20670773686522
4.019087327016846,0,106,22,54,0,53,12,6.2,6,1,309793846,47.5,8.5,-1,306331,0.0093,2848,3.6e-05,11,1.6e-05,5,12,6,1,0,323602,0,0,-98,7,1,0,721291,56270,157,56,9,14,0.05725,18,4261930466,306487,2848,11,5,12,3,0.00618,28,31342313,31342033,22.390824248699055
4.118523498824722,0,106,19,9,0,53,13,5.6,6,1,311075717,47.5,14.1,1,306663,0.0093,2851,3.6e-05,11,1.6e-05,5,12,6,1,0,323920,0,0,-98,4,1,0,722076,56333,158,56,9,14,0.08266,23,4265973180,306875,2852,11,5,12,3,0.00805,28,31382306,31382026,23.29098039215686
4.31012332755301,0,106,19,9,0,53,13,6.3,6,1,317134205,47.4,12.6,-1,307072,0.0093,2854,3.6e-05,11,1.6e-05,5,12,6,1,0,324238,0,0,-98,16,1,0,723065,56410,158,56,9,14,0.08876,21,4271460760,307296,2856,11,5,12,3,0.00927,28,31425831,31425353,23.29098039215686
4.347335692172838,0,106,19,9,0,53,13,5.5,6,1,324016646,47.5,14.5,1,307517,0.0093,2858,3.6e-05,11,1.6e-05,5,12,6,1,0,324662,0,0,-98,13,1,0,724183,56485,158,56,9,14,0.08333,22,4278282664,307727,2861,11,5,12,3,0.01076,28,31470936,31470540,23.438006346176095
4.296483752711287,0,106,22,54,0,53,13,5.3,6,1,331263942,47.4,9.5,-2,307933,0.0093,2862,3.6e-05,11,1.6e-05,5,12,6,1,0,325086,0,0,-98,9,1,0,724844,56573,158,56,9,14,0.08022,20,4282278272,308106,2862,11,5,12,3,0.00492,28,31505580,31505300,23.29098039215686
4.33671232996056,0,106,20,54,0,53,12,4.8,2,1,332071030,47.4,9.0,1,308562,0.0093,2862,3.6e-05,11,1.6e-05,5,12,6,1,0,325086,0,0,-98,2,1,0,725415,56573,158,56,9,14,0.00975,14,4283752043,308788,2863,11,5,12,3,0.00244,28,31568184,31567788,23.290980392156857
4.247878545267984,0,106,19,9,0,53,13,6.6,6,1,336239959,47.4,12.3,1,309019,0.0093,2865,3.6e-05,11,1.6e-05,5,12,6,1,0,325404,0,0,-98,15,1,0,726535,56665,158,56,9,14,0.08684,23,4289357580,309231,2866,11,5,12,3,0.00507,28,31614491,31614095,23.290980392156865
4.280559180495847,0,106,22,54,0,53,13,6.7,6,1,350409735,47.4,12.8,-1,309868,0.0093,2878,3.5e-05,11,1.6e-05,5,12,6,1,0,326860,0,0,-98,8,1,0,728751,56809,158,56,9,14,0.08797,22,4302691160,310076,2878,11,5,12,3,0.0107,28,31703068,31702672,23.290980392156865
4.209463699358178,0,106,19,7,0,53,13,5.9,6,1,357995280,47.5,14.0,-1,310286,0.0093,2880,3.5e-05,11,1.6e-05,5,12,6,1,0,327072,0,0,-98,4,1,0,729808,56964,158,56,9,14,0.12931,22,4309337489,310499,2880,11,5,12,3,0.0062,28,31743980,31743584,23.290980392156865
4.198310695015995,0,106,19,9,0,53,13,5.4,6,1,365475466,47.5,13.0,1,310705,0.0093,2882,3.5e-05,11,1.6e-05,5,12,6,1,0,327284,0,0,-98,1,1,0,730932,57052,158,56,9,14,0.09082,21,4316144250,310923,2887,11,5,12,3,0.01533,28,31789913,31789517,23.29098039215686
4.172820955197156,0,106,21,54,0,53,13,6.7,6,1,372713811,47.4,12.3,-1,311135,0.0093,2890,3.5e-05,11,1.6e-05,5,12,6,1,0,328210,0,0,-98,13,1,0,732094,57102,158,56,9,14,0.06547,22,4323216331,311351,2891,11,5,12,3,0.01055,28,31837747,31837351,22.612879761211886
